GRANT_CARD_CODE,TAP_IN,TAP_OUT,TIME_IN,TIME_OUT
43725835,120,265,907,996
87520911,111,248,482,509
14236900,20,265,630,698
6282973,43,263,464,536
80280061,260,258,550,561
13130545,261,252,452,498
71787000,254,257,1307,1337
33179438,16,226,837,894
48591978,46,255,497,523
46598645,256,258,570,587
989993,62,265,398,497
84716604,265,253,989,1045
54307768,5,260,878,972
48861548,257,253,501,536
15249110,65,254,1224,1312
16398048,226,259,693,713
54040477,113,248,537,570
68012223,21,258,1016,1061
74019748,118,262,972,1057
43478621,260,265,536,557
18587155,245,257,1077,1098
12578398,241,266,912,1058
48537220,211,265,1304,1402
2443076,18,248,1057,1099
80990984,142,266,929,1014
18950555,248,264,1174,1208
48586030,109,262,1157,1200
34637523,255,258,1117,1142
31275565,166,248,491,529
42772897,42,252,418,462
17539801,131,258,425,489
44317873,157,255,1115,1137
19712219,20,260,714,802
35483026,75,262,1129,1200
47486393,255,261,1186,1218
64635468,121,264,1171,1252
51037567,114,248,495,531
14445686,219,248,498,530
71149824,111,248,562,584
75248907,255,252,574,592
12532884,198,256,444,512
42590850,255,248,502,515
74816255,216,265,386,439
12620126,226,252,566,593
28659103,245,252,550,592
68455515,64,266,898,997
60151709,50,248,474,515
75867056,259,263,557,576
12596606,131,261,435,513
43590969,48,258,1093,1136
71129971,6,264,1113,1214
75114512,121,256,482,512
87511950,233,264,1168,1243
17109607,137,259,887,974
84736131,74,264,1094,1184
48425175,264,248,1230,1268
89618369,225,226,1079,1092
67400820,16,258,789,850
6129609,245,248,1210,1226
13186948,157,108,1035,1060
17089522,248,262,1203,1227
20859533,43,266,318,400
89215963,183,262,1122,1227
48941434,263,266,1169,1184
79723791,263,248,438,471
14186312,224,261,1038,1082
14223550,112,248,1075,1104
43430621,260,258,1067,1077
71788370,257,248,544,552
78747025,130,252,464,534
86728650,37,45,1062,1086
69953143,95,35,1027,1070
48835135,70,44,665,688
69973407,129,35,1135,1181
23186490,147,48,1054,1089
63886628,12,42,1057,1072
75858380,6,45,467,507
12347133,36,41,1120,1136
16903622,35,45,1045,1071
71348208,46,39,903,926
12190150,1,44,541,593
73169268,114,37,527,581
47965795,46,42,649,663
36378923,194,36,573,592
14675114,66,43,816,834
82367427,211,47,634,664
74314660,125,46,399,436
86725781,18,38,1215,1232
36133357,225,39,548,578
71216618,46,45,840,848
51686026,56,37,548,595
20741870,47,44,579,594
81876846,117,38,639,661
49336900,119,37,646,660
52047258,46,35,721,745
27430707,214,44,439,460
89047937,20,50,540,569
75799110,16,35,1068,1094
13845137,63,37,476,515
74137293,46,41,543,569
52124352,43,38,598,611
89345070,136,37,445,515
84223345,31,46,488,557
86175896,12,35,502,517
72580703,96,46,1102,1131
47393203,51,45,402,473
78467422,10,46,418,452
50971430,117,35,1110,1129
63979275,260,38,960,1026
62001634,98,35,1045,1092
79281694,224,44,498,513
72786537,13,45,998,1027
44180504,13,45,1004,1028
81149941,61,37,469,513
64719405,35,46,587,608
23548678,216,44,1075,1094
12638882,42,35,492,516
49709739,147,258,941,987
83640380,163,255,616,639
47497464,124,248,506,534
86839326,245,262,1065,1112
80339074,250,252,983,1022
23549292,124,258,534,572
19221303,157,261,1125,1177
15650438,45,252,1120,1167
33137147,246,262,1015,1051
78529181,160,259,995,1028
54196137,228,248,499,534
49731546,229,248,500,535
16349701,263,258,459,483
44054634,65,35,1062,1090
32905259,12,49,877,896
51949702,121,35,1161,1184
79670262,5,44,463,502
78078799,42,45,493,505
12716570,208,45,1056,1082
78596465,123,41,617,663
3567986,38,48,1067,1088
46907719,186,37,467,506
19520724,63,43,450,480
82952683,123,46,1114,1137
69917101,63,44,464,503
21901398,46,45,1086,1091
74532252,50,44,485,502
37459099,49,42,1049,1072
89876496,261,43,538,613
78315322,163,40,778,831
22364987,38,45,379,401
49601275,146,36,549,592
16825371,114,43,1183,1234
14655108,59,43,807,850
12530795,39,37,745,756
34106767,230,37,545,580
42806243,37,46,1166,1191
16048540,63,41,444,471
11981525,81,43,1145,1197
12599241,269,48,369,432
12256730,50,44,1014,1033
16041084,169,46,1125,1188
81621281,229,46,705,745
81923164,10,41,1174,1194
87957857,36,43,808,831
47441285,123,48,748,773
81203449,18,42,584,593
52711589,42,48,814,849
49128370,65,48,698,736
85207515,211,50,1230,1280
17204630,126,41,624,660
12117526,17,35,1095,1132
2362687,1,40,471,515
89127586,45,38,1120,1141
48008027,202,46,529,570
88124101,46,41,393,414
12172726,169,45,516,571
26890193,115,48,412,443
13689009,203,46,1087,1128
4767909,115,47,1065,1130
89648509,112,35,396,457
27730833,41,38,460,467
18738342,41,43,1019,1028
82949709,146,35,472,516
11414952,206,35,457,515
17557328,46,42,1005,1019
16366898,230,261,1114,1176
39871147,168,253,645,692
88386594,47,226,999,1025
42565043,252,160,1037,1051
45150982,21,259,957,1104
14821414,165,252,544,572
54455562,162,256,1335,1362
12607382,265,261,928,950
79706640,228,248,474,504
19726498,248,257,1306,1322
20690782,254,248,514,534
86665031,225,248,514,534
12827389,200,266,1126,1229
14613651,13,35,1070,1086
72155654,12,43,1052,1071
61177445,189,41,1060,1091
79280882,48,46,1084,1092
21328875,22,41,1116,1137
15881629,106,38,625,662
53605967,157,44,480,506
74288690,125,45,468,504
12108658,1,41,1033,1093
12726423,237,37,729,777
72456591,92,37,430,479
69910061,2,38,1106,1139
79973638,38,42,1060,1070
39797122,100,35,1058,1084
14461202,50,39,1074,1093
66808549,21,35,1027,1069
39254312,108,46,1069,1089
68011818,41,46,1153,1172
36725926,96,39,556,579
78739847,35,39,440,453
19600353,13,38,1178,1196
82304532,115,43,726,770
36947571,46,43,642,663
18279571,50,37,584,596
60146536,140,42,700,737
19089550,23,39,1124,1173
43546084,115,43,533,652
43167444,60,42,411,446
50716645,129,42,445,486
74413091,12,35,598,610
51912198,228,50,607,652
71712927,232,40,1157,1195
47176502,42,43,1168,1177
12520443,170,226,679,719
21683663,266,264,461,475
54268497,215,265,1196,1244
16125039,43,266,624,718
48926524,209,253,523,577
53186417,265,261,436,451
43838092,157,257,1172,1210
50037487,111,258,1270,1301
89722248,231,264,1102,1179
44555937,265,252,1044,1102
71199983,96,262,628,704
15824573,160,226,1145,1160
71535580,263,252,1051,1102
17315730,252,260,1199,1244
42872269,111,264,419,473
15387398,254,253,1145,1151
75417824,22,252,958,1022
13978043,92,263,684,805
32604533,260,266,1182,1204
52784780,111,257,621,655
20118027,114,264,418,479
12561852,258,264,1100,1124
69273511,266,253,329,391
72600826,248,264,1012,1046
67314383,265,260,456,475
78964528,263,248,1092,1126
51853294,226,253,774,797
46898627,177,248,881,994
15722094,254,260,903,939
71492651,43,255,1310,1357
15552367,111,248,506,530
17946865,252,257,1078,1109
18299816,253,260,480,519
36488317,157,248,483,516
50857234,106,265,1218,1288
88422031,106,265,748,803
39156707,264,255,468,514
46245487,269,260,452,535
72789592,241,256,463,513
63478618,15,258,1078,1136
44578086,29,255,438,517
69792392,226,160,582,600
44586385,1,226,560,649
12731534,257,256,789,808
75306239,248,255,414,429
70351612,203,265,623,723
12209647,209,264,634,720
69620162,264,248,682,723
53053751,102,248,517,551
14534181,265,252,499,568
14830666,163,248,514,551
87364621,126,264,848,914
18097029,146,266,822,919
13337054,217,262,637,688
15438506,98,263,752,876
60868130,17,253,678,724
52185038,208,259,589,654
33599473,163,226,1075,1107
70387188,65,254,905,962
18319903,226,262,1277,1308
45958372,2,44,446,506
48899363,45,42,1072,1084
79121596,208,36,468,505
40659318,125,45,667,689
14500000,6,46,1051,1093
67651991,45,35,1160,1183
26705284,53,37,443,505
80223568,96,49,614,663
53747377,44,50,1075,1090
1562233,122,45,676,689
82802641,234,37,444,506
86692766,57,48,604,665
16582881,38,43,848,862
17056840,27,37,361,416
12935399,167,37,389,441
18519971,122,50,983,1013
75916322,86,37,585,660
75188600,56,45,535,594
64131701,121,35,980,1010
52346247,159,41,1158,1195
74811509,194,44,563,591
78015683,96,38,898,927
82641549,216,44,926,945
52255061,131,46,1190,1234
45098706,49,40,823,845
44341396,142,36,821,847
12663963,38,50,392,411
42947592,44,36,413,431
16058892,229,37,398,438
42856300,115,36,828,846
88639208,69,40,1078,1092
63686057,37,45,1064,1087
15526635,75,45,741,776
19040718,38,45,883,905
16252112,159,47,1107,1128
51260983,122,46,1115,1129
15230394,72,35,1087,1093
42711883,164,38,972,1027
26735114,175,38,502,572
6673098,126,50,1085,1128
49964032,137,46,980,1021
78930520,17,35,1068,1094
13759909,117,44,489,516
89060103,211,46,1105,1129
87205255,96,45,447,472
26919781,221,50,493,515
15395070,47,252,1298,1338
12657966,253,259,1018,1050
81667937,254,258,543,571
45000645,255,257,1298,1321
61934722,262,253,526,573
5876514,45,258,391,435
84103590,250,252,1037,1077
71277925,249,261,1151,1176
79417569,265,261,930,949
54375335,247,257,1079,1098
43388722,81,261,863,949
16584779,104,265,578,640
12531648,258,260,564,647
2537104,264,248,464,503
75401254,94,254,1016,1080
42184522,257,259,1093,1104
75349969,137,266,1123,1229
15000973,110,248,508,534
18472516,116,36,488,505
12512774,42,36,482,503
85350351,43,40,1060,1070
74932395,37,35,1061,1073
39062761,146,46,1065,1092
16484837,37,45,1040,1070
44799656,207,38,415,448
43720245,37,46,1048,1071
20841484,67,45,426,451
81985248,44,43,766,774
33936157,232,38,1060,1091
75127857,232,41,1055,1093
62692204,37,41,1055,1069
79341243,9,44,477,504
12523116,115,36,1150,1169
62432172,20,38,1253,1280
79287242,133,44,409,457
44065206,269,35,537,595
50568087,121,35,920,945
12514943,100,38,1247,1281
81585169,61,40,738,773
37206334,97,46,738,772
18227624,45,35,1153,1177
1796367,109,37,797,836
51975172,120,35,1174,1194
18520691,10,50,560,582
17202682,46,35,1212,1232
89740656,124,38,1145,1176
5552945,44,50,731,748
70073780,42,36,410,436
48716427,44,50,827,848
52274882,50,44,1157,1176
82843240,34,46,866,927
26684826,128,47,431,467
87946729,163,46,1087,1127
78509929,18,35,1066,1093
14087536,144,46,524,557
15101365,140,49,1101,1139
16901103,187,45,433,476
39966050,42,37,754,772
16073649,3,48,976,1022
72081064,73,35,467,476
17112135,91,46,519,570
86300322,10,46,408,445
5856271,40,50,1111,1130
11401840,86,43,516,572
3040518,46,38,1106,1127
68603787,255,44,1090,1139
30812376,74,35,1083,1095
82696977,244,50,522,571
78832984,233,49,495,516
42593840,254,262,1173,1215
71514360,166,252,654,695
33199291,248,260,1084,1105
12717878,123,265,775,843
16970109,221,260,1045,1105
72253515,253,259,1105,1141
46017485,222,258,442,487
71095213,226,252,552,572
51402269,111,258,947,987
54402980,163,253,664,692
71992108,4,248,433,503
19055729,240,248,392,439
67452072,21,257,1279,1321
61077774,120,263,422,503
53240490,124,264,686,745
81772504,96,255,579,630
89542968,3,35,1032,1071
15207414,62,47,550,610
74819698,192,45,461,505
52478788,245,38,1088,1136
66471229,229,44,461,505
16603229,209,45,472,505
44360156,269,46,997,1070
12034761,156,43,457,482
11158723,23,35,400,442
87038921,38,40,1085,1093
48548673,93,43,696,732
18795354,43,35,1043,1072
11304382,235,44,431,506
19367765,46,37,482,505
12602121,43,38,1055,1069
2394588,44,38,1051,1071
53630665,3,35,1110,1183
72947909,39,42,1064,1073
83516658,55,43,807,863
83606429,37,42,1053,1070
44854437,47,35,1077,1093
78609254,36,42,1071,1090
68338924,224,46,1079,1089
13051926,188,41,686,735
52242515,246,45,1148,1197
71785433,40,42,1024,1031
14234640,266,45,683,753
84066028,54,50,528,594
44765266,4,43,720,770
43137480,216,44,580,580
42759380,213,37,621,660
71780346,6,36,564,592
12517997,6,41,607,663
14905136,5,37,1150,1176
43576348,43,38,379,398
39281714,204,38,349,394
13433306,35,48,1182,1197
18251025,228,43,778,834
51837405,22,37,557,592
89333291,248,257,1089,1099
8611299,63,261,778,886
49524603,113,160,518,551
66636306,20,262,654,724
71838480,66,255,544,595
11088457,257,248,558,571
43363300,264,248,532,571
12535711,3,256,943,1016
71158176,160,258,1240,1269
13678282,265,262,1361,1400
46921335,37,255,710,759
74823764,228,248,534,571
12952456,226,258,449,462
69922680,260,252,452,494
13613822,223,262,1230,1307
16954156,229,255,530,575
13795009,255,253,547,556
48946418,246,262,1017,1055
49034762,227,252,436,473
78140957,42,260,893,1002
67379831,253,248,1136,1158
85854746,258,265,1175,1201
87298921,43,261,1156,1218
85392870,44,252,1088,1137
18400125,227,248,565,584
27854456,160,262,739,801
43212404,267,248,531,584
13025417,248,265,1163,1200
28849997,243,263,1073,1131
14829016,186,261,1100,1207
86762729,226,266,389,443
78078609,130,248,538,584
71399223,228,248,497,530
16759055,247,255,1322,1358
81503495,47,226,701,735
75988364,256,257,1230,1249
78543623,105,253,1127,1156
72959800,210,253,1082,1131
46613258,248,254,1169,1189
31082857,261,266,1097,1120
14537567,225,253,421,452
17803921,113,252,550,592
15762682,245,253,1030,1069
22494768,45,248,483,516
28297900,226,255,508,518
12638065,254,257,541,569
14549703,228,260,474,519
45751452,265,260,427,450
958636,110,262,1033,1080
50780395,261,264,498,514
19204349,246,254,1182,1221
10723199,211,252,549,592
34668308,246,265,969,1019
15619526,245,262,1042,1085
11974589,185,160,435,496
64657335,255,248,533,551
75989933,224,252,1073,1107
84912195,265,108,401,446
85290924,260,261,612,618
12520094,226,258,746,763
45796207,20,265,651,723
12488209,274,256,683,765
18342838,246,160,415,448
74978471,223,259,1033,1085
18475195,125,262,1032,1086
12527305,165,252,535,568
61918690,80,41,690,734
86555486,99,38,1055,1071
19465066,45,38,1069,1091
64392740,72,46,657,685
43607290,167,42,1073,1138
14804208,165,49,633,665
13916532,126,45,1146,1168
15710065,207,44,474,502
61132953,146,48,1108,1135
16178224,18,46,1059,1069
14095565,85,43,606,688
6245331,44,48,1081,1092
71592648,6,38,1048,1070
72655513,11,42,1074,1093
17789701,269,43,554,664
52353205,202,35,627,663
36563784,45,47,652,663
30104044,38,42,724,737
25222407,66,46,408,434
25721053,23,42,638,664
23687504,46,38,919,947
72289064,228,44,537,582
45066819,267,43,1169,1233
11988460,37,49,1163,1176
82723045,223,47,1155,1188
13159839,81,43,690,747
68438641,23,37,374,416
49370856,23,48,1163,1194
86998823,232,44,551,591
53261065,204,50,697,745
79356944,73,35,821,833
43389503,13,43,825,846
87228426,47,44,580,591
17547172,45,46,425,435
12662061,47,37,393,414
64325878,160,46,426,451
14445198,232,35,1081,1096
31007885,6,46,1086,1130
45934456,113,46,1092,1127
20334907,42,43,803,815
78500097,136,45,412,471
66240853,18,49,1106,1127
74602668,46,49,1120,1130
12212257,113,35,767,816
47805307,39,46,1348,1372
79968516,100,40,1006,1025
27023349,35,43,575,608
5827852,216,35,1061,1095
11281312,226,50,578,608
87155321,23,49,1098,1131
68379032,99,35,781,816
80859403,252,255,1174,1188
68447950,55,248,445,535
16340058,148,252,513,573
49768332,248,261,1286,1312
44698198,137,248,971,1035
26664386,18,248,1130,1168
28110591,118,264,1041,1129
49546512,218,259,464,507
3573033,266,253,442,506
47224910,8,255,519,573
15675789,137,252,664,744
39169449,225,265,1043,1096
88645210,136,253,436,520
49455307,100,266,1311,1385
14820060,165,252,484,519
18557380,137,265,378,494
74469785,4,37,861,894
35050616,153,46,1090,1138
39206623,244,40,1032,1071
21254794,13,45,1148,1168
48694572,75,43,439,480
15264431,50,45,593,609
85246578,47,41,1069,1090
1360905,48,42,873,893
72297776,12,35,1076,1092
12851719,122,38,1060,1091
84791418,1,35,1045,1093
75103140,265,259,1063,1087
12940173,98,266,553,636
26254296,226,252,594,623
54324512,255,254,822,835
28881701,44,46,919,927
12585695,48,44,397,410
88589952,38,47,820,846
20971617,266,50,514,595
84105673,9,50,1006,1030
69416019,45,38,1176,1195
53120211,35,41,905,928
52518403,49,38,1176,1196
82306584,42,38,1220,1232
17377579,80,41,985,1032
12526652,36,39,535,581
85416927,205,43,1245,1280
79692716,12,42,1179,1196
14183376,114,35,392,448
74051982,35,40,413,431
15634933,9,46,807,847
88964669,1,48,391,446
11615628,35,43,745,772
13119050,169,46,503,558
46747662,61,42,534,571
75673482,101,46,1110,1126
14440076,152,35,412,457
16565459,274,37,698,773
81384245,77,35,1072,1091
49551788,38,46,533,558
37802674,149,46,1090,1129
82729177,41,37,502,516
85861105,101,36,497,513
48556750,64,44,466,514
46205767,133,253,550,628
3425649,12,254,665,714
69299464,221,264,672,744
12547089,263,265,1178,1196
42672437,264,253,453,505
26490857,221,255,624,656
70169147,27,253,425,506
16825005,230,258,1199,1253
19574611,255,108,743,754
48272630,249,254,492,519
11352276,248,261,1107,1131
70059378,218,258,1031,1071
49729215,113,253,469,506
83290054,203,265,899,996
37361733,56,50,420,481
31016849,11,35,1166,1183
23210243,111,45,473,505
42883568,44,38,1051,1069
6290746,46,38,1047,1071
3764623,71,42,1051,1073
63559718,230,36,1056,1091
17909593,15,46,1114,1134
42670024,257,35,721,779
19069562,45,39,1071,1091
67403080,58,45,566,616
1985259,36,42,1052,1073
39791223,21,45,487,504
43103420,21,43,1055,1070
89911192,255,226,1058,1070
46460150,168,248,431,480
71936984,153,43,1189,1233
19216724,56,35,705,754
82814777,60,35,701,745
43157840,44,41,1266,1279
67699053,18,42,762,772
13472158,44,47,565,593
74937300,50,44,395,410
74991446,35,45,825,847
5686837,139,46,398,435
13096344,60,43,526,581
68124206,188,35,423,450
75629235,12,43,906,926
16760258,37,35,743,757
70407713,123,38,1206,1235
67141935,24,257,958,1016
18300625,243,254,1289,1333
68334827,266,262,447,462
51550324,195,257,1093,1163
42855042,255,252,761,775
7388923,44,253,1120,1159
72416581,253,262,691,737
13117948,123,265,1198,1269
46148228,255,257,995,1015
16292536,266,262,474,493
45850094,258,248,559,572
69057010,43,265,1296,1402
39749098,265,262,482,492
48169302,76,261,1241,1303
15599138,245,265,1265,1318
18116449,266,254,402,463
78396346,113,160,523,551
13622813,25,160,482,543
72053531,248,261,499,522
45697998,157,248,571,601
11537405,226,259,1195,1217
81380116,76,257,1133,1183
61408458,137,264,1129,1230
45248923,226,262,451,481
16335715,105,262,555,601
44684621,163,248,568,600
46056197,26,42,1230,1282
12752049,7,46,383,424
12835744,163,48,740,846
795932,66,39,1185,1194
12514014,50,37,1187,1195
62413629,177,48,510,595
25936559,165,46,1133,1175
47428576,113,48,625,660
13052106,241,37,557,595
16097544,30,50,947,1013
32138786,269,45,771,847
1102849,20,50,1163,1190
54060019,249,43,784,833
27937559,62,35,409,443
12623193,20,40,1174,1196
72243173,119,47,745,770
51743868,114,47,816,849
13077052,216,40,426,462
89254390,6,46,1149,1190
30869012,46,38,750,775
17405230,211,258,940,994
44616115,166,256,712,744
