GRANT_CARD_CODE,TAP_IN,TAP_OUT,TIME_IN,TIME_OUT
86085485,130,47,520,561
46762920,64,41,851,874
5022096,36,46,976,1000
84559903,36,46,957,983
78948668,54,50,1040,1100
12403040,1,45,1040,1094
88783926,44,50,1085,1103
79518977,209,47,657,694
34657933,266,45,477,548
48829657,202,37,377,429
63395683,111,44,466,501
88033204,114,44,523,564
19161373,243,50,633,671
69557989,104,35,1234,1258
13499681,40,50,536,555
47719926,32,45,449,505
10251523,88,50,1006,1067
37344010,125,37,473,528
44585699,56,41,708,759
14677724,240,44,497,527
12477696,112,42,508,551
86270391,229,39,563,613
75290502,5,43,813,855
50864887,62,35,1285,1318
53707724,13,48,997,1025
79434242,147,50,804,854
12643255,184,46,979,1043
17215779,18,37,830,854
19260324,48,37,1007,1025
86751247,18,48,1029,1045
89772727,232,48,1034,1064
19365616,136,38,427,500
12019942,155,39,1146,1186
51592382,3,49,906,950
88996960,101,35,909,929
52653047,6,35,918,954
45341700,35,46,591,613
14218259,43,38,341,357
13251385,208,37,411,452
88378517,241,35,889,931
49395507,13,35,1072,1088
37245413,113,44,432,473
46598352,231,40,437,477
60651039,3,44,502,547
12202110,5,43,350,389
49628858,228,49,589,640
5687966,102,48,503,514
4671699,9,46,377,412
84202526,104,50,499,515
69958610,95,46,922,959
12661135,37,50,506,517
52879277,181,47,1248,1310
35121541,45,50,1131,1147
60209728,25,40,1284,1324
11197999,165,50,789,832
49083390,225,46,628,638
34537418,123,44,713,726
31004493,187,50,478,515
49631569,44,45,1246,1251
44234687,46,47,1300,1310
43173866,6,43,922,959
52017246,51,43,447,517
50586905,198,47,471,518
17527441,22,50,869,907
78909742,21,50,446,479
19641695,41,35,801,842
54480621,48,43,749,771
80973259,77,42,686,724
72425399,121,38,1335,1367
49111335,37,42,712,727
81758122,12,46,1120,1147
49282293,114,45,428,470
51037633,126,43,691,725
63805808,38,50,465,481
72639574,126,38,443,477
46504823,102,41,877,910
67914290,86,44,409,470
16078380,21,48,518,546
49493081,37,46,380,409
45658170,75,42,1211,1251
13967405,129,43,472,515
62384078,46,38,1235,1261
12370079,39,46,1032,1055
5767157,43,50,522,547
28300883,47,40,457,479
26365046,6,43,919,957
15642183,72,35,1260,1270
84898734,169,45,688,744
51138018,122,36,1095,1116
24578648,163,43,500,549
43120330,122,36,1149,1172
80554995,123,38,793,837
68368910,40,38,547,553
79136526,102,41,867,892
88337122,205,45,590,622
23187957,227,45,521,548
28713674,64,35,444,474
17120534,245,41,1031,1134
75303164,45,41,729,747
87844408,8,50,1090,1118
39309959,163,41,494,552
48882445,22,47,805,834
62744105,207,49,764,810
35572347,228,45,405,459
16108847,166,45,876,919
12371371,269,45,393,462
1958696,30,46,489,550
36539997,188,35,887,920
11499878,58,43,471,549
71431617,97,46,525,552
12716934,41,45,1250,1268
11570930,28,41,757,806
12657738,161,38,1231,1273
86178136,267,45,494,552
23415152,45,43,738,748
42795315,63,45,602,636
16248462,4,35,424,468
48688067,91,45,415,461
48945124,46,35,529,549
46485511,13,35,1254,1270
87278852,103,45,535,548
48739427,109,36,879,919
1507044,44,43,736,746
79218929,204,35,579,622
16566493,46,40,1296,1319
78136203,118,46,1102,1134
45969804,125,41,1107,1135
12682086,18,50,1097,1117
11553559,269,41,595,658
18267959,35,45,527,548
16632677,98,44,611,634
19231326,16,40,1147,1173
12612833,133,45,409,474
42809035,41,43,1112,1120
36823388,86,45,491,552
49989827,38,50,722,744
44373118,45,46,828,838
89039825,182,35,681,744
6306483,41,45,908,923
49011946,42,35,1246,1270
66524228,242,46,514,550
12614193,46,35,458,480
71240339,31,44,575,623
16986452,207,49,764,810
88030527,114,35,411,459
16339398,143,49,366,401
16336032,27,44,486,524
30875422,42,45,489,502
6208940,81,44,479,528
11236783,122,39,1157,1184
63264430,77,38,1037,1068
72658496,66,46,425,453
75303495,193,45,717,762
14622149,33,37,386,451
14764387,100,38,1046,1065
14239884,99,43,1167,1180
12614407,124,38,840,874
84921068,140,44,496,529
43209201,130,41,805,874
52068229,31,44,477,527
62322033,77,50,606,631
12508234,42,36,1165,1183
17150873,228,44,514,554
89279499,45,46,667,675
16421544,41,37,513,528
79735610,4,50,993,1034
47796471,39,50,1235,1255
16660697,35,50,545,552
79203845,232,43,1020,1064
82626929,116,42,498,529
74640440,96,50,1032,1067
86749042,42,46,859,875
49111319,119,50,539,553
50371714,42,44,492,502
12542547,114,46,414,454
79319629,47,37,510,529
80251718,115,37,833,854
50246209,50,44,1066,1087
10630344,12,42,1073,1088
17151747,269,39,542,612
12674913,131,42,984,1025
16976483,146,46,819,904
78546260,89,37,1033,1088
6346786,66,45,879,906
2925857,49,48,1038,1046
5885062,43,41,941,951
65605810,46,35,1027,1045
86357542,3,35,984,1025
50281889,49,45,1030,1045
75628776,60,50,1198,1249
7283045,221,43,1104,1152
46874177,2,43,560,610
38972842,38,47,1064,1086
10068960,50,37,908,928
16450732,125,41,1205,1239
32846992,42,50,581,611
69739975,68,46,1122,1151
1400459,45,35,1020,1044
31707503,163,35,425,464
46974018,9,48,995,1024
19761925,26,37,1188,1240
32422168,10,40,1068,1088
40917757,11,47,448,474
84945317,20,45,1230,1251
86469773,7,35,1219,1247
15703317,42,35,929,954
64391408,200,46,995,1043
74697606,186,45,872,932
67975706,35,46,1027,1046
15276166,47,41,930,951
24821678,78,45,1046,1086
30788455,42,41,892,907
39752988,67,38,571,664
14341749,206,38,941,982
89400931,135,43,975,1035
49072900,216,46,1131,1152
16770001,6,36,935,1089
12598422,61,46,610,664
31242455,34,43,597,653
71836981,18,50,589,613
46281147,223,35,869,907
68900487,105,43,823,854
18742210,101,50,1124,1151
78774524,267,43,1183,1250
8378052,189,50,1022,1046
78387422,42,44,1075,1085
428713,36,50,974,986
43692816,113,46,974,1025
51259785,123,43,1217,1251
42583160,38,37,537,545
54400167,109,48,1172,1194
67139184,2,44,423,480
39196597,42,41,987,997
44617422,269,44,459,547
35794140,111,43,760,810
18951190,37,46,972,997
70526020,116,36,457,473
48614944,216,43,1179,1210
18899547,1,42,952,998
14827232,167,45,501,546
12620676,64,38,816,834
50055222,210,46,790,813
75174286,77,35,1175,1193
13912721,36,47,1087,1103
71063799,254,44,1051,1094
71119430,29,42,1251,1303
60787123,35,46,1075,1093
82424101,87,50,588,657
25222345,47,35,971,986
14886854,113,45,507,546
17766957,16,50,1073,1100
1932333,44,48,1091,1102
14888049,107,44,455,477
87091733,115,37,1073,1095
4416420,192,42,438,477
47948801,47,46,1095,1099
72427876,190,50,1067,1095
15512818,43,49,897,920
52667431,35,41,784,813
83018268,63,35,862,918
19123494,45,37,1072,1095
72427343,138,37,400,426
52741991,36,46,975,997
84665583,62,50,1063,1100
19290142,45,46,990,998
36823730,253,50,514,548
14667400,22,50,1166,1199
84123358,107,45,1061,1083
14167435,232,40,1045,1082
43551914,65,50,775,809
15121851,30,44,430,478
52564774,110,43,774,815
70274796,226,42,1165,1196
16956096,51,42,592,657
52327170,187,43,763,814
63286069,110,36,654,693
72882173,38,47,425,459
7376448,17,48,1074,1095
66155032,205,45,516,549
11984434,35,46,1076,1094
18582816,223,46,789,836
61733590,40,37,1091,1102
15696085,224,41,1068,1092
43903016,81,42,946,999
13222372,246,38,1039,1101
62000786,12,47,1072,1100
1665992,46,41,1084,1100
87520909,158,45,811,834
16948620,43,35,810,837
12669820,45,41,1077,1092
13405,114,50,769,809
34522158,35,43,785,815
78893418,11,50,1077,1099
78626229,46,47,803,811
39378760,131,36,424,473
78128174,42,36,1073,1092
16749583,220,45,776,812
43367149,263,43,850,918
49369215,95,46,396,435
78728423,153,44,499,546
43619345,96,40,400,423
33249566,39,42,986,1001
13739428,77,50,1173,1196
1874378,50,45,533,548
16608553,24,46,1002,1038
85868607,188,36,449,471
14796647,122,36,651,674
78895134,229,45,462,503
12495913,188,35,1009,1034
51718329,35,42,501,525
53533919,229,44,482,525
12591513,240,35,519,563
12073034,45,35,523,544
64147910,6,39,635,662
79756737,110,44,430,462
1495010,45,39,499,518
2438837,107,35,519,547
12049193,114,35,615,661
66451041,46,39,635,661
68931162,66,46,1024,1054
12665610,87,36,563,640
2336340,102,39,820,842
14850839,130,45,479,515
14854250,2,44,495,547
78019928,43,50,814,843
13683041,98,50,1026,1056
4575009,231,42,668,725
39739605,18,46,1012,1024
75175795,225,45,1221,1239
78602420,36,42,441,459
36152855,3,46,509,561
30562877,229,41,618,676
86094938,57,36,470,526
81489386,129,47,530,564
80449031,95,45,473,505
66482175,35,42,649,675
16500741,47,46,635,674
80149645,207,38,1028,1067
82356035,35,43,1231,1255
71593133,246,35,451,505
80319636,46,44,1220,1227
13018634,209,49,467,503
83685949,46,44,514,528
47840031,130,45,530,564
16047508,65,44,470,505
75434358,157,48,1081,1081
14148242,5,37,500,528
27011058,106,44,504,526
44350733,95,35,465,504
48942994,44,35,476,501
32970671,106,38,1032,1068
2451912,10,50,521,551
51799029,126,35,1029,1064
84638933,21,35,1027,1066
18602287,57,35,447,500
85782149,21,47,1003,1034
13094821,47,36,654,673
87571325,97,44,503,529
43994284,65,35,840,874
16249594,130,43,1000,1038
54175333,128,35,456,501
15763438,65,46,638,674
88514187,40,50,609,632
18599878,112,37,1003,1048
83751939,173,43,317,405
78037962,46,44,1175,1185
45381818,262,46,508,563
71365598,127,37,486,528
52218105,41,39,998,1004
19252061,42,45,548,560
44023701,1,46,496,555
88943982,267,47,449,502
88085870,207,43,1146,1182
72127320,73,39,978,1000
65555499,40,46,1201,1223
81519185,132,44,486,528
87782092,18,35,733,762
75265951,72,50,1022,1034
18178653,22,37,417,451
27312702,29,44,479,529
18892402,21,50,522,553
30656998,227,46,523,552
17885392,218,44,495,526
47596062,165,46,504,553
81060145,35,44,499,525
10432298,97,35,429,462
13542545,34,50,972,1047
12116100,113,46,517,553
15486691,113,48,374,409
44470948,38,50,488,502
78951118,35,42,647,674
42719057,169,49,459,505
64935001,125,38,463,503
79820016,67,37,502,528
53701885,45,50,1049,1065
60395218,148,45,528,562
86236152,1,44,474,528
79226123,43,50,1227,1254
44576993,106,44,480,501
44890581,106,36,501,528
53642847,19,48,1159,1181
52269542,113,49,465,504
51800175,113,44,633,674
12592922,232,38,1194,1227
12526719,209,50,524,565
50688295,167,43,809,873
3310378,13,35,1034,1034
78041035,115,36,483,502
78796846,26,35,497,565
11795766,267,42,557,622
45673687,41,46,644,665
19218519,6,43,964,999
50538801,35,41,1067,1086
17029235,18,43,1024,1037
62510353,95,45,634,667
74153523,38,48,1068,1089
15526791,45,42,1033,1047
81958414,231,37,1012,1043
13121706,39,37,619,619
46221367,148,46,1002,1045
78014259,105,50,592,612
75868221,44,35,927,951
86275945,117,36,1074,1088
13521110,123,50,1095,1155
19037849,104,46,1007,1023
65352495,46,35,438,460
52685033,35,46,591,613
53683751,10,44,1063,1089
65007597,50,42,1129,1154
67363059,41,35,1015,1034
71287591,39,35,447,462
49828487,18,46,1012,1024
19744782,123,41,927,955
70092862,108,49,442,461
11136538,14,35,976,999
37609060,40,37,984,997
50991364,46,35,1003,1022
237613,220,43,1106,1150
15525310,96,43,596,619
20406043,42,44,943,953
11599917,61,38,579,611
54638798,44,39,600,620
1555733,159,46,832,854
14109885,43,50,309,354
52778050,46,40,1235,1253
66571499,37,46,637,663
16671004,65,35,1007,1034
20432439,187,35,577,621
12546835,227,41,904,953
15724835,131,41,596,652
89556619,37,46,1022,1046
86732484,39,35,1030,1045
3669879,18,40,1029,1046
15228899,104,43,832,931
19291460,122,35,1020,1046
16748228,76,46,978,1024
12672104,214,41,626,667
12592527,19,40,1066,1087
44462512,13,46,955,983
12576926,99,50,896,932
88894399,181,43,585,656
15343213,45,35,1227,1252
83086310,10,43,904,930
78684983,22,46,957,981
46088787,41,37,442,456
52064042,48,38,883,904
11037169,184,41,946,1000
86479293,15,50,1043,1085
48900785,224,40,1018,1044
30973086,19,40,1072,1089
52337612,225,46,789,815
81941022,33,44,497,549
11909482,10,47,658,694
52126424,35,46,1134,1156
4786005,48,35,1074,1088
48629795,109,43,1213,1250
72871262,10,46,866,906
74905567,39,37,984,997
42060244,115,36,406,422
12512246,37,35,920,931
23811990,123,49,961,984
13660153,35,45,867,906
89110237,20,35,895,931
72172268,38,41,656,667
79734876,42,50,422,448
16578547,18,46,1036,1047
17079826,4,39,581,612
52104545,23,42,947,981
44593122,46,35,501,525
44150136,113,44,436,477
12724869,75,35,1032,1047
15296449,76,35,984,999
23954876,106,37,425,456
89458661,228,45,1258,1298
86804778,203,35,988,1022
39072902,57,35,417,463
44582260,39,45,646,667
78229910,45,35,1067,1088
11869412,245,44,1121,1152
85134408,185,35,988,1023
32214087,41,37,917,931
12511489,125,35,352,1001
24796570,137,41,1202,1238
89779114,114,43,557,612
63959444,199,36,944,985
50522780,35,48,988,999
53176512,18,35,927,955
39501127,133,46,923,981
85815949,144,35,869,903
87487201,211,48,633,665
15212331,51,35,916,1001
12723103,221,39,1221,1250
70081677,107,38,867,904
50517147,41,46,647,664
62615884,6,50,630,663
75856606,45,35,1228,1253
11042066,146,45,976,999
60618311,105,46,593,612
44789285,157,45,1211,1238
89265808,37,49,1030,1045
44732170,265,43,1176,1252
88966830,39,37,836,853
15824652,7,35,1286,1316
10409907,38,40,659,664
87679571,21,40,1278,1318
88048135,65,43,1222,1251
16072043,49,42,644,668
86764123,43,41,893,904
88711761,6,38,429,451
17016619,50,44,1135,1154
66430639,61,42,586,621
68951304,267,43,1183,1250
17408454,133,35,892,954
46738146,210,48,433,459
21911432,13,35,1032,1047
46312789,27,43,888,929
87118209,129,42,887,929
50007339,43,48,985,1001
14650763,130,35,404,460
45958675,208,45,869,903
12512240,8,50,635,665
24202391,230,45,873,929
89680920,146,45,428,452
47879156,137,46,1051,1094
74708390,91,50,476,549
42685095,165,38,785,837
2490097,10,46,1062,1095
52168473,62,37,400,426
46001536,50,41,1075,1095
80230194,43,41,536,546
6552270,19,50,1077,1102
43549969,108,43,699,734
17707527,81,37,803,841
78802929,229,37,499,547
48068462,226,44,526,546
14045674,2,44,416,476
2388201,74,46,1063,1091
3648420,99,44,787,811
87047627,21,42,791,812
3797809,21,44,459,476
74866241,12,45,521,547
89751735,58,35,768,813
86881589,50,42,1080,1104
78861992,25,44,518,547
11843118,99,35,1153,1193
42999979,214,35,482,547
37201426,77,45,1057,1095
54608912,35,44,457,479
53408495,229,43,782,834
87322936,1,44,642,695
88896450,187,50,383,424
88125347,87,50,489,555
16678926,230,46,695,739
45696796,80,43,836,891
17134289,126,39,1039,1084
4499699,239,46,753,812
17463408,57,48,485,547
12647514,128,47,396,431
14848839,42,44,537,548
16246070,115,45,803,838
47444224,246,37,1053,1101
86688078,75,44,773,812
15743854,98,45,883,915
44233449,242,39,485,527
46049373,48,41,849,873
10450543,64,35,443,471
82153186,40,42,523,529
22492787,35,50,514,525
75408049,49,45,913,923
80197496,73,50,1161,1173
32574774,127,50,459,505
15894331,41,45,489,505
87435646,51,35,681,758
51162561,48,36,488,501
79658298,29,47,438,502
12757731,50,42,1198,1224
71168809,157,37,498,524
72461097,228,44,485,529
4675178,37,45,540,563
31025587,65,48,493,528
88499545,26,44,494,528
80986654,41,44,549,562
83639139,106,39,1035,1067
43655184,232,46,1003,1036
78749313,227,44,493,526
42794139,213,39,1030,1066
17042186,39,35,510,526
33016460,46,44,494,501
42998133,18,50,1046,1068
12900926,109,35,998,1035
44355600,93,48,480,526
52256783,18,43,622,634
78244294,38,44,652,673
19599659,38,45,482,502
86889222,43,36,647,671
32150422,113,46,591,628
85674371,48,43,1050,1067
14434291,42,46,859,875
82084587,120,44,672,672
14148001,131,42,482,525
49836408,167,35,478,526
6472935,82,44,515,563
63748350,35,41,651,672
3068313,25,36,624,675
13519607,229,46,511,551
63546625,226,47,509,529
82289539,191,48,489,527
31034429,216,38,1028,1065
45516679,205,36,513,560
78229799,129,44,492,527
37283966,12,50,1051,1067
8162230,38,35,513,527
52778652,231,37,498,528
24966898,46,35,855,874
87463781,46,37,1137,1163
36360803,245,47,702,744
15151860,19,43,826,837
39974756,99,46,642,664
46302493,6,49,946,982
34483617,216,38,860,907
48979334,21,50,1123,1154
35162432,50,45,1029,1045
39055721,113,46,631,666
33393421,46,40,1064,1085
45855228,50,35,921,932
43881365,20,43,1230,1253
48419303,18,45,1233,1241
80577479,37,38,351,358
34973853,21,46,1131,1152
11015125,17,38,645,663
87132224,125,47,637,664
3505188,46,40,1064,1086
19653627,46,43,637,652
74585029,24,42,994,1022
53302468,223,35,908,931
44440180,80,43,559,613
39237958,79,40,1052,1089
30159066,21,39,439,463
71440726,56,46,555,610
88848062,21,35,912,952
47638719,1,35,995,1044
18408614,184,36,962,1001
50338146,45,44,1081,1086
16091156,18,46,1033,1043
19723518,102,48,599,619
11717440,146,43,832,855
81223344,61,46,373,415
51477799,46,48,718,728
16789587,202,50,492,546
16909627,223,50,519,544
17538326,2,50,800,843
35292298,109,50,484,514
20532257,97,50,738,773
78439797,126,36,598,638
13901828,46,37,614,637
13319223,103,46,356,373
12412192,46,45,718,735
35325920,6,37,882,907
53112171,38,39,658,662
88633447,44,41,461,473
47607330,270,37,407,464
49944537,231,43,1249,1328
36620588,67,35,808,833
6587184,42,38,895,906
50956862,38,45,975,999
74814625,232,43,904,957
12828788,266,42,461,548
11573874,213,39,802,843
26819134,44,50,887,910
11157724,54,50,483,543
12515557,96,45,451,478
85418897,207,36,856,909
81429629,45,38,750,773
48653390,127,44,933,957
79073866,16,49,1220,1251
85366223,126,48,683,727
84622297,86,50,441,514
15062913,190,35,526,546
53486862,170,41,557,637
3608865,36,38,469,478
43335500,144,44,439,462
75227645,35,42,700,724
75804592,111,37,687,728
79620958,37,50,716,726
79601532,68,35,411,425
11214306,44,46,1044,1053
86789698,157,37,806,833
4136139,125,50,804,841
74363376,43,46,707,725
1913507,46,42,1039,1054
62040752,95,44,442,473
54536142,269,43,639,726
39490775,31,44,909,957
49860218,23,47,1281,1311
12695058,34,50,409,479
12301808,5,44,437,473
12187601,261,35,745,838
52174085,207,50,479,545
54115856,119,48,449,470
75345577,128,37,484,528
42631879,77,35,485,502
79215634,25,35,449,502
27527380,130,44,523,554
18180289,107,35,1037,1064
48858769,227,44,473,504
26476013,44,49,615,631
15942125,117,46,638,672
15981530,107,37,492,529
85237852,248,43,1196,1257
32478115,147,36,505,555
71405478,50,35,496,502
42707661,165,49,530,565
43265670,19,44,748,758
19204910,272,37,438,528
11830408,130,41,805,874
71414542,168,49,521,563
48511074,59,44,448,503
79311951,217,35,1000,1036
52335191,65,35,848,877
46802357,46,35,1235,1257
49889110,228,46,508,551
34533826,45,48,1171,1182
71140454,232,43,1020,1064
85124298,153,46,987,1036
72189099,46,35,1236,1258
43551633,233,41,1217,1250
32156726,97,50,446,481
33256761,233,41,1115,1147
87767279,137,43,911,957
75733081,21,50,476,518
12776565,167,50,504,548
34094422,3,43,342,385
16564918,100,39,1309,1326
69326609,18,48,755,773
19344236,45,42,1135,1146
42642963,102,50,930,958
43273061,167,35,788,841
21477051,54,42,681,733
63182558,182,48,1093,1147
44393434,78,48,514,547
27386838,61,48,468,469
87972400,137,43,916,956
69546227,50,42,496,518
6790286,80,35,521,547
47400308,57,35,494,548
19242936,13,35,1034,1055
80853189,36,39,714,725
18329354,44,43,948,960
14697502,5,43,1014,1055
72168970,118,38,401,425
14690205,12,46,1232,1261
46453848,46,35,635,663
89646279,9,50,1032,1057
72768094,21,40,426,446
51223567,51,37,474,546
73171833,232,38,481,514
69758543,4,37,1232,1262
75252436,129,44,929,957
60639080,98,43,527,546
6615491,37,50,946,960
14636153,207,50,869,958
89596544,139,50,446,481
465948,96,37,432,461
2364899,40,36,718,733
19460831,46,48,717,728
17017276,25,50,465,517
87888864,61,48,421,467
44281499,97,39,710,728
18287068,126,39,1321,1365
82010982,122,39,806,839
48953584,46,50,1038,1054
14000763,35,45,320,351
85429799,194,41,618,655
52334120,152,43,573,612
18481882,76,37,977,999
16525404,35,46,591,613
2396944,138,38,430,451
12511325,48,40,1063,1087
1529881,50,42,596,624
75603880,17,45,834,855
62816518,43,46,596,612
11537674,135,43,975,1036
74043695,60,50,407,451
78084091,20,50,1016,1047
43480152,158,35,499,525
12194183,167,43,1190,1257
37052870,127,43,893,928
12612630,37,46,644,667
42602365,96,48,1056,1085
17055187,23,41,1223,1251
87674903,85,46,915,982
49544000,42,46,887,905
23043492,33,43,795,853
12623083,45,42,1072,1088
7271689,263,35,972,1044
26654334,18,50,1024,1043
11138648,229,41,944,1000
48326926,2,50,405,447
19316723,203,45,841,878
83465884,45,42,661,674
51737424,79,48,495,526
47981290,89,43,505,552
10289642,102,38,847,873
45188857,20,50,510,564
45836422,170,36,475,526
84247607,66,48,493,529
69731370,45,39,1206,1224
16499382,13,35,1226,1253
2517159,3,46,619,672
81597498,228,43,1207,1256
43147252,108,43,1220,1257
37432595,12,37,521,528
31061487,23,46,531,561
17923679,156,47,500,528
81152632,109,35,492,529
43262192,117,44,502,528
37287766,49,38,482,503
63484009,205,48,489,526
63057968,6,46,995,1035
44559605,117,48,1226,1255
18305159,106,39,1226,1227
13874185,113,38,448,500
45568195,96,49,598,630
43995957,5,36,534,561
12587019,12,46,1033,1065
64691070,39,44,505,524
15047111,114,42,516,564
43261925,34,43,1123,1179
16177166,46,43,1167,1182
82665706,3,38,395,425
71924463,231,37,491,525
71779226,168,47,480,527
15363328,166,38,454,504
37330179,8,50,573,672
26776715,38,43,1235,1252
52895973,37,42,1067,1085
13990583,149,43,586,620
12634234,18,37,973,997
78715399,129,49,1127,1127
74818523,45,46,1022,1026
44272569,46,38,1281,1314
1400364,10,37,443,456
49881638,111,35,752,815
82814237,211,43,730,815
915354,46,50,985,999
44559943,209,35,1037,1084
677260,182,44,1151,1209
47634863,169,44,490,546
60533965,19,42,1085,1099
1743196,20,38,1072,1100
78331115,114,44,505,549
1833995,37,38,1098,1104
50003879,21,39,523,549
53147824,168,41,470,546
47239143,46,49,997,1009
17469149,43,48,695,721
72275327,230,41,1126,1170
12710430,21,48,1119,1144
18616336,244,44,1024,1053
12428848,50,43,893,920
12164031,236,35,764,814
87043325,253,39,1032,1081
88472790,46,38,784,813
82252137,126,36,442,475
12122326,265,35,962,1081
79373865,49,47,909,919
71881889,35,42,1079,1102
46871005,126,45,715,739
10260081,16,48,718,756
67139824,214,37,1240,1240
19289084,228,46,706,739
44839848,31,37,668,741
74710486,69,50,1152,1169
10637237,6,50,1132,1166
67907983,126,46,1137,1166
67710452,128,48,518,556
34737607,270,43,1060,1144
75447392,225,37,514,546
12612154,11,46,783,813
46673605,95,47,516,547
12686316,138,43,1046,1082
84382880,42,40,1075,1082
20549828,47,50,1090,1101
78769787,108,37,514,546
72588888,48,45,1084,1094
48401874,30,44,500,547
72135688,123,46,794,813
18194181,55,48,483,547
74327072,41,38,985,997
46226357,209,43,1177,1207
14440020,35,44,791,813
87016672,18,38,1088,1103
78720720,38,35,902,917
86114291,67,46,609,636
12750439,137,43,911,957
13362770,72,43,733,769
88065496,43,41,626,639
15430644,206,46,598,636
39765393,44,50,1039,1057
11175738,46,38,740,770
71515536,166,50,503,546
71815405,38,46,350,377
17011145,207,36,1273,1314
42895422,21,38,401,427
11943200,47,48,462,467
50487411,126,45,695,726
52986817,41,44,460,472
22293831,46,37,704,728
14387440,46,50,622,639
84580304,50,43,398,419
17042182,226,48,1035,1057
52346335,20,50,922,959
54172479,19,46,1131,1149
74363618,82,47,475,518
88381347,16,44,1254,1265
18193680,153,47,470,518
4875115,41,37,718,732
53566410,31,40,394,446
10188548,40,42,722,728
70322890,97,50,481,515
13688426,114,43,673,726
79277990,163,48,604,641
61123766,222,43,1295,1364
47447900,25,44,462,502
80084079,77,40,1147,1182
84756296,34,47,436,502
16044845,46,45,827,834
12253277,127,43,768,812
23939815,73,43,779,811
12717988,46,37,960,984
42853480,232,44,774,813
17523288,130,46,767,809
39453977,42,45,1067,1080
16706913,46,38,806,834
1807547,18,50,1073,1095
79908266,66,49,469,501
71806220,228,44,487,529
72066033,52,42,463,526
66018671,132,47,475,527
2400209,2,44,505,551
10558550,36,45,483,504
89770502,113,35,481,528
78917089,133,42,443,505
16321039,146,44,502,526
1351665,123,35,1035,1065
14764739,48,36,538,551
79421823,12,39,1072,1080
74715310,18,50,1173,1196
44037793,69,48,1076,1099
53674073,216,40,1052,1084
16711081,20,35,1152,1194
43466873,35,48,1079,1092
71584643,99,46,1065,1093
12665943,19,41,1088,1103
67470422,225,39,513,547
16085469,46,39,1060,1080
72503919,50,45,531,547
17835773,38,37,417,426
66424251,36,38,1088,1100
10039509,41,47,503,525
62944881,115,37,502,525
44005526,65,50,777,813
39527600,12,35,824,837
46380140,30,44,495,545
87704029,146,37,509,549
46897953,129,45,512,547
70040757,43,35,805,836
11670534,260,43,764,837
48932662,16,44,1196,1208
1533136,5,47,765,810
23833263,209,50,1065,1102
79652138,28,37,493,549
89644494,23,47,765,809
25452714,266,43,659,757
71554992,21,50,688,719
19660048,41,50,815,840
68258477,18,47,1091,1104
83121908,91,45,1037,1082
4925873,19,37,1073,1099
46608212,39,46,784,809
79889993,18,50,1082,1102
85377236,45,39,1178,1196
25846807,5,44,506,547
11030200,60,37,389,426
18433478,148,49,1051,1094
85314636,43,44,680,691
19161405,109,43,1042,1083
80518609,4,43,1167,1208
51774155,142,50,1063,1101
52522683,102,50,1074,1093
51888119,93,45,792,837
89923696,20,46,1082,1100
35941925,49,50,508,517
32130516,45,35,1036,1055
12633809,39,42,536,546
12342151,1,43,999,1053
54106002,46,50,466,481
24755706,29,48,460,514
17762177,20,45,639,661
12542050,126,50,472,514
53088730,47,43,709,725
13294360,58,48,670,728
23174848,41,48,525,547
60354659,230,43,565,619
12278988,92,44,1041,1087
43163306,166,38,1258,1314
17510644,13,40,1065,1086
75673718,46,49,451,461
43352840,233,46,1004,1036
86214894,32,38,494,561
69229681,121,38,1204,1226
17546917,22,45,481,505
88865165,139,37,528,528
11095788,126,49,531,562
42722297,27,50,482,552
10227253,47,35,1015,1035
19090838,38,42,1169,1181
84754629,39,41,667,676
71954663,50,46,1052,1067
3786057,97,44,533,556
89514036,221,47,494,529
34821076,48,39,504,528
15941781,70,35,1216,1225
62560543,136,50,398,470
19362527,82,35,441,472
44607160,147,44,732,761
15682173,228,50,524,564
16362461,47,35,513,526
78699485,211,37,1009,1037
60330592,31,43,1015,1064
80363320,44,46,663,671
13860519,21,35,494,529
17509821,101,46,531,551
74326562,30,44,475,529
52392521,126,37,524,524
46351180,38,44,511,529
16518982,86,37,454,527
82162870,1,46,611,675
43472081,12,42,1049,1064
86690747,11,41,851,875
51735037,25,42,508,552
16689461,269,43,987,1068
46746514,41,38,494,503
89958384,113,43,505,555
31001256,127,35,476,526
79616626,21,46,532,553
12725579,31,37,469,529
69125095,114,50,597,638
48550437,48,38,850,873
19086059,6,35,995,1034
74716163,42,36,510,527
13838477,186,37,636,672
16957754,37,36,555,563
11143706,37,49,488,501
50412189,12,50,1020,1036
44410589,7,37,505,524
43786794,96,43,483,505
30029021,36,44,503,525
18499687,7,44,515,552
50549706,126,47,531,561
52263023,207,35,445,1067
79746897,16,44,540,551
78190400,29,44,517,562
52696131,95,43,649,674
50661136,79,35,480,502
16584746,20,46,538,555
17674192,115,47,472,504
12848499,110,44,430,463
85165256,45,50,892,910
67424135,123,45,1167,1182
16504899,12,40,1214,1224
36282393,226,37,490,526
85009310,44,40,1165,1182
61394731,43,35,844,878
52256218,39,43,312,332
80025509,13,50,1235,1258
16066465,97,44,543,562
61136606,113,44,481,528
19249601,181,50,452,505
46044855,130,36,427,471
18622898,60,42,469,525
86216436,129,47,627,673
86350345,46,42,1048,1066
75885221,223,43,1016,1066
48281565,38,50,655,674
13514137,229,35,468,501
89214737,55,45,439,505
